,timestamp,ballId,ballposX,ballposY,Match_id,matchDuration,startTime,Type,passedPlayerId,passedPlayerPosX,passedPlayerPosY,receivedPlayerId,receivedPlayerPosX,receivedPlayerPosY,receiverTime,isSucceeded,isForwardPass,teamMatePlayerId1,teamMatePosX1,teamMatePosY1,teamMateTeamId1,teamMatePlayerId2,teamMatePosX2,teamMatePosY2,teamMateTeamId2,teamMatePlayerId3,teamMatePosX3,teamMatePosY3,teamMateTeamId3,teamMatePlayerId4,teamMatePosX4,teamMatePosY4,teamMateTeamId4,teamMatePlayerId5,teamMatePosX5,teamMatePosY5,teamMateTeamId5,teamMatePlayerId6,teamMatePosX6,teamMatePosY6,teamMateTeamId6,teamMatePlayerId7,teamMatePosX7,teamMatePosY7,teamMateTeamId7,teamMatePlayerId8,teamMatePosX8,teamMatePosY8,teamMateTeamId8,teamMatePlayerId9,teamMatePosX9,teamMatePosY9,teamMateTeamId9,opponentPlayerId1,opponentPosX1,opponentPosY1,opponentTeamId1,opponentPlayerId2,opponentPosX2,opponentPosY2,opponentTeamId2,opponentPlayerId3,opponentPosX3,opponentPosY3,opponentTeamId3,opponentPlayerId4,opponentPosX4,opponentPosY4,opponentTeamId4,opponentPlayerId5,opponentPosX5,opponentPosY5,opponentTeamId5,opponentPlayerId6,opponentPosX6,opponentPosY6,opponentTeamId6,opponentPlayerId7,opponentPosX7,opponentPosY7,opponentTeamId7,opponentPlayerId8,opponentPosX8,opponentPosY8,opponentTeamId8,opponentPlayerId9,opponentPosX9,opponentPosY9,opponentTeamId9,opponentPlayerId10,opponentPosX10,opponentPosY10,opponentTeamId10,opponentPlayerId11,opponentPosX11,opponentPosY11,opponentTeamId11,passedPlayerTeamId,receivedPlayerTeamId,Playing direction_first half_home,Playing direction_first half_away,Playing direction_second half_home,Playing direction_second half_away,passedPlayer_Zone,passedPlayer_Area,x_pitch,y_pitch,TimeBlock,receivedPlayerId_Angle,receivedPlayerId_PassType,receivedPlayerId_PassLength,teamMatePlayerId1_Angle,teamMatePlayerId1_PassType,teamMatePlayerId1_PassLength,teamMatePlayerId2_Angle,teamMatePlayerId2_PassType,teamMatePlayerId2_PassLength,teamMatePlayerId3_Angle,teamMatePlayerId3_PassType,teamMatePlayerId3_PassLength,teamMatePlayerId4_Angle,teamMatePlayerId4_PassType,teamMatePlayerId4_PassLength,teamMatePlayerId5_Angle,teamMatePlayerId5_PassType,teamMatePlayerId5_PassLength,teamMatePlayerId6_Angle,teamMatePlayerId6_PassType,teamMatePlayerId6_PassLength,teamMatePlayerId7_Angle,teamMatePlayerId7_PassType,teamMatePlayerId7_PassLength,teamMatePlayerId8_Angle,teamMatePlayerId8_PassType,teamMatePlayerId8_PassLength,teamMatePlayerId9_Angle,teamMatePlayerId9_PassType,teamMatePlayerId9_PassLength,homeTeamId,awayTeamId,n_opponents,Pressure direction,Distance 2 opp,Mean distance,Distance front,Distance back,Pressure level,Distance,Pressure with direction,receivedPlayerId_xSP,teamMatePlayerId1_xSP,teamMatePlayerId2_xSP,teamMatePlayerId3_xSP,teamMatePlayerId4_xSP,teamMatePlayerId5_xSP,teamMatePlayerId6_xSP,teamMatePlayerId7_xSP,teamMatePlayerId8_xSP,teamMatePlayerId9_xSP,xT_start,receivedPlayer_xT_end,receivedPlayer_xT_gained,teamMatePlayerId1_xT_end,teamMatePlayerId1_xT_gained,teamMatePlayerId2_xT_end,teamMatePlayerId2_xT_gained,teamMatePlayerId3_xT_end,teamMatePlayerId3_xT_gained,teamMatePlayerId4_xT_end,teamMatePlayerId4_xT_gained,teamMatePlayerId5_xT_end,teamMatePlayerId5_xT_gained,teamMatePlayerId6_xT_end,teamMatePlayerId6_xT_gained,teamMatePlayerId7_xT_end,teamMatePlayerId7_xT_gained,teamMatePlayerId8_xT_end,teamMatePlayerId8_xT_gained,teamMatePlayerId9_xT_end,teamMatePlayerId9_xT_gained,extracted_File,event_id,normal_time,normal_receiver_time,noo
100,1651751048300,2942,86,43.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95579,86,46,0.0,73.0,22.0,0,0.0,0.0,95580.0,76.0,36.0,5119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95582.0,68.0,55.0,5117,95585.0,72.0,9.0,5117,95584.0,59.0,34.0,5116,95597.0,53.0,13.0,5117,95601.0,72.0,29.0,5117,95600.0,50.0,31.0,5116,95583.0,55.0,54.0,5117,95603.0,90.0,32.0,5117,95586.0,68.0,22.0,5116,95588.0,51.0,39.0,5117.0,95594.0,63.0,26.0,5117.0,5119,5119,right,left,right,left,Attack,18.0,99.0,63.0,1.0,-118.44,Lateral pass,27.29,-135.0,Lateral pass,14.14,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,5117,5116,10,,19.8,29.67,44.6,44.6,No Pressure,11.7,,0.59,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A955795104830_71583,2022-05-05 11:44:08.300,1970-01-01 00:00:00.000,0
101,1651751051900,2942,72,22.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95586,72,23,95593.0,77.0,23.0,1651751052900,1.0,1.0,95584.0,62.0,35.0,5116.0,95600.0,52.0,32.0,5116.0,95589.0,54.0,51.0,5116.0,95592.0,50.0,19.0,5116.0,95591.0,24.0,34.0,5116.0,95587.0,60.0,44.0,5116.0,,,,,,,,,,,,,95582.0,66.0,62.0,5117,95585.0,71.0,12.0,5117,95597.0,52.0,15.0,5117,95601.0,76.0,32.0,5117,95583.0,54.0,55.0,5117,95603.0,93.0,33.0,5117,95588.0,51.0,41.0,5117,95580.0,81.0,39.0,5119,95594.0,64.0,27.0,5117,95986.0,64.0,53.0,5117.0,95581.0,66.0,44.0,5117.0,5116,5116,right,left,right,left,Attack,18.0,99.0,63.0,1.0,0.0,Forward pass,5.0,126.66,Lateral pass,15.62,152.63,Backward pass,21.93,119.59,Lateral pass,33.29,166.55,Backward pass,22.36,163.95,Backward pass,49.24,116.6,Lateral pass,24.19,,0.0,,,0.0,,,0.0,,5117,5116,10,front,10.05,23.28,9.43,10.77,No Pressure,9.43,9.43,0.59,0.93,0.92,0.81,0.89,0.64,0.21,,,,0.013,0.006,-0.007,0.005,-0.008,0.005,-0.008,0.006,-0.007,0.006,-0.007,0.021,0.008,0.005,-0.008,0.0,-0.013,0.0,-0.013,0.0,-0.013,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A955865105190_73455,2022-05-05 11:44:11.900,2022-05-05 11:44:12.900,0
102,1651751052900,2942,77,23.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95593,78,22,95580.0,84.0,31.0,1651751054700,1.0,0.0,95584.0,63.0,35.0,5116.0,95600.0,52.0,31.0,5116.0,95586.0,72.0,23.0,5116.0,95589.0,53.0,50.0,5116.0,95592.0,51.0,18.0,5116.0,95591.0,24.0,34.0,5116.0,95587.0,60.0,43.0,5116.0,,,,,,,,,95582.0,67.0,60.0,5117,95585.0,73.0,16.0,5117,95597.0,52.0,13.0,5117,95601.0,76.0,30.0,5117,95583.0,54.0,54.0,5117,95603.0,93.0,32.0,5117,95588.0,51.0,40.0,5117,95594.0,64.0,26.0,5117,95986.0,64.0,52.0,5117,95581.0,67.0,42.0,5117.0,95602.0,53.0,34.0,5117.0,5116,5116,right,left,right,left,Attack,18.0,99.0,63.0,1.0,56.31,Lateral pass,10.82,135.94,Backward pass,19.85,157.76,Backward pass,27.51,167.4,Backward pass,6.08,128.62,Lateral pass,37.54,168.43,Backward pass,27.29,164.33,Backward pass,55.32,127.46,Lateral pass,27.66,,0.0,,,0.0,,5117,5116,10,front,8.06,23.5,7.07,18.36,No Pressure,7.07,7.07,0.51,0.82,0.81,0.69,0.21,0.78,0.64,0.83,,,0.022,0.008,-0.014,0.005,-0.017,0.005,-0.017,0.005,-0.017,0.006,-0.016,0.006,-0.016,0.021,-0.001,0.005,-0.017,0.0,-0.022,0.0,-0.022,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A955935105290_18897,2022-05-05 11:44:12.900,2022-05-05 11:44:14.700,0
103,1651751055100,2942,83,32.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95580,84,32,95593.0,90.0,27.0,1651751056700,1.0,1.0,95579.0,84.0,32.0,5119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95582.0,71.0,52.0,5117,95585.0,79.0,23.0,5117,95584.0,68.0,34.0,5116,95597.0,55.0,14.0,5117,95601.0,77.0,28.0,5117,95600.0,54.0,31.0,5116,95583.0,58.0,51.0,5117,95603.0,94.0,32.0,5117,95586.0,76.0,29.0,5116,95588.0,53.0,38.0,5117.0,95594.0,69.0,26.0,5117.0,5119,5119,right,left,right,left,Attack,18.0,99.0,63.0,1.0,-39.81,Forward pass,7.81,0.0,Forward pass,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,5117,5116,10,,7.62,19.84,33.29,33.29,No Pressure,7.21,,0.64,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A955805105510_74199,2022-05-05 11:44:15.100,2022-05-05 11:44:16.700,1
104,1651751082100,2942,77,27.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95586,80,25,95986.0,74.0,29.0,1651751082700,1.0,0.0,95584.0,54.0,34.0,5116.0,95600.0,94.0,26.0,5116.0,95589.0,95.0,33.0,5116.0,95592.0,95.0,11.0,5116.0,95591.0,36.0,33.0,5116.0,95593.0,94.0,31.0,5116.0,95587.0,89.0,27.0,5116.0,,,,,,,,,95582.0,94.0,36.0,5117,95585.0,96.0,35.0,5117,95597.0,93.0,32.0,5117,95601.0,99.0,30.0,5117,95583.0,87.0,22.0,5117,95603.0,101.0,33.0,5117,95588.0,62.0,33.0,5117,95580.0,92.0,33.0,5119,95594.0,58.0,37.0,5117,95581.0,93.0,36.0,5117.0,95602.0,71.0,31.0,5117.0,5116,5116,right,left,right,left,Attack,18.0,99.0,63.0,1.0,146.31,Backward pass,7.21,157.76,Backward pass,27.51,0.94,Forward pass,14.04,24.93,Forward pass,17.0,39.88,Forward pass,20.52,166.55,Backward pass,44.72,20.06,Forward pass,15.23,9.39,Forward pass,9.22,,0.0,,,0.0,,5117,5116,10,back,16.16,18.69,16.16,11.18,No Pressure,11.18,-11.18,0.69,0.92,0.35,0.29,0.3,0.75,0.39,0.36,,,0.025,0.006,-0.019,0.005,-0.02,0.017,-0.008,8.0,7.975,14.0,13.975,0.01,-0.015,0.025,0.0,0.012,-0.013,0.0,-0.025,0.0,-0.025,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A955865108210_30620,2022-05-05 11:44:42.100,2022-05-05 11:44:42.700,0
105,1651751088300,2942,67,31.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95584,68,31,95592.0,74.0,13.0,1651751090100,1.0,0.0,95600.0,74.0,24.0,5116.0,95586.0,69.0,41.0,5116.0,95589.0,85.0,37.0,5116.0,95591.0,34.0,33.0,5116.0,95593.0,84.0,25.0,5116.0,95587.0,58.0,27.0,5116.0,,,,,,,,,,,,,95582.0,73.0,42.0,5117,95585.0,87.0,29.0,5117,95597.0,72.0,30.0,5117,95601.0,77.0,32.0,5117,95583.0,70.0,28.0,5117,95603.0,98.0,34.0,5117,95588.0,62.0,38.0,5117,95580.0,79.0,38.0,5119,95594.0,60.0,36.0,5117,95986.0,70.0,39.0,5117.0,95581.0,78.0,45.0,5117.0,5116,5116,right,left,right,left,Attack,18.0,99.0,63.0,1.0,-71.57,Lateral pass,18.97,46.26,Lateral pass,9.22,81.15,Lateral pass,10.05,16.3,Forward pass,18.03,173.49,Backward pass,34.06,17.41,Forward pass,17.09,155.06,Backward pass,10.77,,0.0,,,0.0,,,0.0,,5117,5116,10,back,5.1,12.28,8.6,4.24,No Pressure,4.24,-4.24,0.57,0.69,0.7,0.25,0.68,0.33,0.62,,,,0.014,0.004,-0.01,0.005,-0.009,0.005,-0.009,0.008,-0.006,0.011,-0.003,0.008,-0.006,0.005,-0.009,0.0,-0.014,0.0,-0.014,0.0,-0.014,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A955845108830_33698,2022-05-05 11:44:48.300,2022-05-05 11:44:50.100,1
106,1651751099300,2942,88,1.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95597,88,1,95585.0,88.0,0.0,1651751099700,1.0,0.0,95582.0,86.0,36.0,5117.0,95601.0,85.0,16.0,5117.0,95583.0,68.0,18.0,5117.0,95603.0,100.0,29.0,5117.0,95588.0,61.0,25.0,5117.0,95594.0,71.0,27.0,5117.0,95986.0,82.0,36.0,5117.0,95581.0,83.0,27.0,5117.0,95602.0,63.0,24.0,5117.0,95584.0,70.0,18.0,5116,95600.0,69.0,9.0,5116,95586.0,83.0,12.0,5116,95580.0,91.0,23.0,5119,95589.0,86.0,34.0,5116,95592.0,93.0,4.0,5116,95591.0,35.0,29.0,5116,95593.0,85.0,2.0,5116,95587.0,63.0,14.0,5116,95579.0,90.0,32.0,5119.0,95595.0,96.0,20.0,5118.0,5117,5117,right,left,right,left,Mid field,17.0,99.0,63.0,1.0,-90.0,Lateral pass,1.0,93.27,Lateral pass,35.06,101.31,Lateral pass,15.3,139.64,Backward pass,26.25,66.8,Lateral pass,30.46,138.37,Backward pass,36.12,123.18,Lateral pass,31.06,99.73,Lateral pass,35.51,100.89,Lateral pass,26.48,137.39,Backward pass,33.97,5117,5116,10,front,5.83,24.09,5.83,3.16,Limited Pressure,3.16,3.16,0.53,0.46,0.62,0.72,0.42,0.82,0.74,0.51,0.47,0.58,0.009,0.009,0.0,0.068,0.059,0.025,0.016,0.011,0.002,,,0.009,0.0,0.015,0.006,0.046,0.037,0.046,0.037,0.009,0.0,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A955975109930_11681,2022-05-05 11:44:59.300,2022-05-05 11:44:59.700,0
107,1651751107700,2942,84,10.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95601,84,9,95597.0,68.0,5.0,1651751110500,1.0,1.0,95582.0,76.0,36.0,5117.0,95585.0,81.0,12.0,5117.0,95583.0,80.0,18.0,5117.0,95603.0,99.0,28.0,5117.0,95588.0,59.0,25.0,5117.0,95594.0,69.0,23.0,5117.0,95986.0,72.0,33.0,5117.0,95581.0,75.0,23.0,5117.0,95602.0,61.0,21.0,5117.0,95584.0,68.0,21.0,5116,95600.0,61.0,13.0,5116,95586.0,82.0,8.0,5116,95580.0,87.0,18.0,5119,95589.0,78.0,30.0,5116,95592.0,83.0,4.0,5116,95591.0,33.0,27.0,5116,95593.0,85.0,4.0,5116,95587.0,64.0,16.0,5116,95579.0,87.0,32.0,5119.0,95595.0,90.0,14.0,5118.0,5117,5117,right,left,right,left,Mid field,17.0,99.0,63.0,1.0,-165.96,Backward pass,16.49,106.5,Lateral pass,28.16,135.0,Lateral pass,4.24,113.96,Lateral pass,9.85,51.71,Lateral pass,24.21,147.38,Backward pass,29.68,136.97,Backward pass,20.52,116.57,Lateral pass,26.83,122.74,Lateral pass,16.64,152.45,Backward pass,25.94,5117,5116,10,front,6.08,18.39,6.08,2.83,Limited Pressure,2.83,2.83,0.32,0.62,0.57,0.54,0.43,0.82,0.77,0.65,0.63,0.68,0.015,0.008,-0.007,0.021,0.006,0.018,0.003,0.022,0.007,0.273,0.258,0.009,-0.006,0.014,-0.001,0.015,0.0,0.019,0.004,0.009,-0.006,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A956015110770_69734,2022-05-05 11:45:07.700,2022-05-05 11:45:10.500,2
108,1651751114500,2942,53,17.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95597,53,14,95594.0,52.0,22.0,1651751114700,1.0,0.0,95582.0,52.0,38.0,5117.0,95585.0,67.0,7.0,5117.0,95601.0,68.0,15.0,5117.0,95583.0,62.0,29.0,5117.0,95603.0,92.0,29.0,5117.0,95588.0,41.0,24.0,5117.0,95986.0,42.0,32.0,5117.0,95581.0,58.0,24.0,5117.0,95602.0,47.0,17.0,5117.0,95584.0,53.0,16.0,5116,95600.0,44.0,16.0,5116,95586.0,54.0,14.0,5116,95580.0,74.0,20.0,5119,95589.0,44.0,29.0,5116,95592.0,54.0,8.0,5116,95591.0,23.0,27.0,5116,95593.0,66.0,6.0,5116,95587.0,42.0,30.0,5116,95579.0,66.0,30.0,5119.0,95595.0,77.0,14.0,5118.0,5117,5117,right,left,right,left,Mid field,14.0,99.0,63.0,1.0,97.13,Lateral pass,8.06,92.39,Lateral pass,24.02,-26.57,Forward pass,15.65,3.81,Forward pass,15.03,59.04,Lateral pass,17.49,21.04,Forward pass,41.79,140.19,Backward pass,15.62,121.43,Lateral pass,21.1,63.43,Lateral pass,11.18,153.43,Backward pass,6.71,5117,5116,10,front,3.16,14.26,1.0,9.06,Full Pressure,1.0,1.0,0.52,0.6,0.46,0.55,0.45,0.46,0.53,0.59,0.51,0.3,0.006,0.007,0.001,0.007,0.001,0.007,0.001,0.011,0.005,0.009,0.003,0.143,0.137,0.005,-0.001,0.005,-0.001,0.008,0.002,0.006,0.0,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A955975111450_56069,2022-05-05 11:45:14.500,2022-05-05 11:45:14.700,1
109,1651751117500,2942,46,28.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95581,45,28,95589.0,37.0,32.0,1651751117500,1.0,0.0,95582.0,46.0,40.0,5117.0,95585.0,63.0,10.0,5117.0,95597.0,53.0,14.0,5117.0,95601.0,59.0,20.0,5117.0,95583.0,55.0,35.0,5117.0,95603.0,88.0,31.0,5117.0,95588.0,38.0,28.0,5117.0,95594.0,49.0,26.0,5117.0,95986.0,41.0,38.0,5117.0,95584.0,50.0,22.0,5116,95600.0,39.0,21.0,5116,95586.0,47.0,20.0,5116,95580.0,67.0,25.0,5119,95592.0,46.0,12.0,5116,95591.0,20.0,30.0,5116,95593.0,62.0,9.0,5116,95587.0,44.0,31.0,5116,95579.0,60.0,31.0,5119,95595.0,69.0,19.0,5118.0,,,,,5117,5117,right,left,right,left,Attack,12.0,99.0,63.0,1.0,153.43,Backward pass,8.94,85.24,Lateral pass,12.04,-45.0,Forward pass,25.46,-60.26,Lateral pass,16.12,-29.74,Forward pass,16.12,34.99,Forward pass,12.21,3.99,Forward pass,43.1,180.0,Backward pass,7.0,-26.57,Forward pass,4.47,111.8,Lateral pass,10.77,5117,5116,10,front,7.21,15.59,7.21,3.61,Limited Pressure,3.61,3.61,0.94,0.74,0.7,0.71,0.68,0.58,0.5,0.5,0.46,0.67,0.005,0.005,0.0,0.006,0.001,0.006,0.001,0.006,0.001,0.009,0.004,0.008,0.003,0.075,0.07,0.005,0.0,0.006,0.001,0.005,0.0,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A955815111750_94093,2022-05-05 11:45:17.500,2022-05-05 11:45:17.500,0
110,1651751118700,2942,38,31.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95589,36,33,95600.0,36.0,24.0,1651751120700,1.0,0.0,95584.0,50.0,23.0,5116.0,95586.0,46.0,23.0,5116.0,95592.0,45.0,13.0,5116.0,95591.0,19.0,33.0,5116.0,95593.0,62.0,11.0,5116.0,95587.0,44.0,31.0,5116.0,,,,,,,,,,,,,95582.0,46.0,39.0,5117,95585.0,63.0,12.0,5117,95597.0,52.0,15.0,5117,95601.0,59.0,22.0,5117,95583.0,55.0,38.0,5117,95603.0,87.0,32.0,5117,95588.0,36.0,29.0,5117,95580.0,64.0,27.0,5119,95594.0,50.0,27.0,5117,95986.0,42.0,42.0,5117.0,95581.0,46.0,33.0,5117.0,5116,5116,right,left,right,left,Attack,12.0,99.0,63.0,1.0,-90.0,Lateral pass,9.0,32.4,Forward pass,17.2,41.86,Forward pass,14.14,62.63,Lateral pass,21.93,176.86,Backward pass,17.0,37.09,Forward pass,34.06,10.89,Forward pass,8.25,,0.0,,,0.0,,,0.0,,5117,5116,10,back,11.31,20.77,2.83,11.31,Limited Pressure,2.83,-2.83,0.7,0.74,0.61,0.76,0.67,0.76,0.42,,,,0.005,0.009,0.004,0.006,0.001,0.007,0.002,0.006,0.001,0.033,0.028,0.004,-0.001,0.008,0.003,0.0,-0.005,0.0,-0.005,0.0,-0.005,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A955895111870_44730,2022-05-05 11:45:18.700,2022-05-05 11:45:20.700,0
111,1651751123500,2942,39,19.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95600,40,19,95586.0,49.0,14.0,1651751124500,1.0,1.0,95584.0,44.0,29.0,5116.0,95589.0,39.0,36.0,5116.0,95592.0,44.0,8.0,5116.0,95591.0,19.0,30.0,5116.0,95593.0,56.0,10.0,5116.0,95587.0,42.0,35.0,5116.0,,,,,,,,,,,,,95582.0,49.0,31.0,5117,95585.0,58.0,14.0,5117,95597.0,44.0,14.0,5117,95601.0,52.0,26.0,5117,95583.0,56.0,40.0,5117,95603.0,83.0,29.0,5117,95588.0,35.0,29.0,5117,95580.0,53.0,29.0,5119,95594.0,50.0,21.0,5117,95986.0,50.0,50.0,5117.0,95581.0,51.0,31.0,5117.0,5116,5116,right,left,right,left,Mid field,11.0,99.0,63.0,1.0,-29.05,Forward pass,10.3,65.06,Lateral pass,10.77,90.22,Lateral pass,17.03,66.88,Lateral pass,11.7,149.21,Backward pass,23.71,26.22,Forward pass,18.36,79.73,Lateral pass,16.12,,0.0,,,0.0,,,0.0,,5117,5116,10,back,10.77,20.13,10.77,7.07,No Pressure,7.07,-7.07,0.75,0.73,0.84,0.67,0.73,0.78,0.72,,,,0.005,0.006,0.001,0.008,0.003,0.009,0.004,0.006,0.001,0.033,0.028,0.005,0.0,0.008,0.003,0.0,-0.005,0.0,-0.005,0.0,-0.005,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A956005112350_95491,2022-05-05 11:45:23.500,2022-05-05 11:45:24.500,0
112,1651751124900,2942,50,12.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95586,50,12,95592.0,51.0,5.0,1651751126100,1.0,0.0,95584.0,46.0,28.0,5116.0,95600.0,40.0,19.0,5116.0,95589.0,40.0,37.0,5116.0,95591.0,21.0,29.0,5116.0,95593.0,58.0,9.0,5116.0,95587.0,43.0,34.0,5116.0,,,,,,,,,,,,,95582.0,51.0,28.0,5117,95585.0,58.0,12.0,5117,95597.0,47.0,12.0,5117,95601.0,53.0,24.0,5117,95583.0,57.0,40.0,5117,95603.0,84.0,27.0,5117,95588.0,36.0,28.0,5117,95580.0,54.0,27.0,5119,95594.0,51.0,14.0,5117,95986.0,52.0,50.0,5117.0,95581.0,54.0,30.0,5117.0,5116,5116,right,left,right,left,Mid field,14.0,99.0,63.0,1.0,-81.87,Lateral pass,7.07,100.89,Lateral pass,16.49,141.87,Backward pass,12.21,108.66,Lateral pass,26.93,146.48,Backward pass,33.62,17.41,Forward pass,8.54,104.51,Lateral pass,23.09,,0.0,,,0.0,,,0.0,,5117,5116,10,back,3.0,18.25,3.0,2.24,Limited Pressure,2.24,-2.24,0.7,0.63,0.37,0.55,0.53,0.36,0.64,,,,0.006,0.005,-0.001,0.006,0.0,0.009,0.003,0.009,0.003,0.031,0.025,0.005,-0.001,0.008,0.002,0.0,-0.006,0.0,-0.006,0.0,-0.006,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A955865112490_87465,2022-05-05 11:45:24.900,2022-05-05 11:45:26.100,0
113,1651751126100,2942,51,5.0,90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted,0 days 01:06:11.200000,1651750573300,Pass,95592,51,4,0.0,53.0,8.0,0,0.0,0.0,95584.0,48.0,27.0,5116.0,95600.0,43.0,18.0,5116.0,95586.0,52.0,10.0,5116.0,95589.0,41.0,38.0,5116.0,95591.0,22.0,29.0,5116.0,95593.0,60.0,9.0,5116.0,95587.0,44.0,33.0,5116.0,,,,,,,,,95582.0,53.0,27.0,5117,95585.0,60.0,11.0,5117,95597.0,50.0,9.0,5117,95601.0,54.0,20.0,5117,95583.0,59.0,39.0,5117,95603.0,85.0,26.0,5117,95588.0,38.0,27.0,5117,95580.0,56.0,25.0,5119,95594.0,53.0,8.0,5117,95986.0,55.0,49.0,5117.0,95581.0,56.0,29.0,5117.0,5116,5116,right,left,right,left,Mid field,14.0,99.0,63.0,1.0,63.43,Lateral pass,4.47,94.29,Lateral pass,23.19,116.6,Lateral pass,16.12,77.4,Lateral pass,6.08,103.25,Lateral pass,35.44,136.09,Backward pass,38.29,25.91,Forward pass,10.3,100.43,Lateral pass,29.83,,0.0,,,0.0,,5117,5116,10,back,4.12,22.12,4.12,3.61,Limited Pressure,3.61,-3.61,0.85,0.75,0.67,0.46,0.75,0.59,0.32,0.61,,,0.005,0.006,0.001,0.006,0.001,0.007,0.002,0.006,0.001,0.008,0.003,0.031,0.026,0.004,-0.001,0.008,0.003,0.0,-0.005,0.0,-0.005,matches/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted/Step2/90042E8A-A1E5-4CA1-A078-BF3077920C48_adjusted_passes.csv,90042E8A955925112610_39206,2022-05-05 11:45:26.100,1970-01-01 00:00:00.000,0
